CustomerEmail,First Name,Last Name,Phone,Region,Registration Date,OptOut
customer752@company.com,Yaw,Jones,invalid-phone,Europe,2020-05-03,1
customer4@yahoo.com,Maria,Garcia,+81-3-1234-5678,USA,2020-05-03,0
customer595@yahoo.com,José,Martínez,5551234567,US,2020-05-03,0
customer360@gmail.com,André,Díaz,5551234567,united states,2020-05-03,0
customer458@company.com,Léa,López,020 7946 0958,Asia,2020-05-03,0
customer247@yahoo.com,François,González,555.123.4567,US,2020-05-04,0
customer565@yahoo.com,Müller,Wang,invalid-phone,united states,2020-05-04,0
customer672@gmail.com,O'Brien,Kim,+81-3-1234-5678,Europe,2020-05-04,1
customer421@yahoo.com,John,Mensah,020 7946 0958,apac,2020-05-04,0
customer737@company.com,Jane,Asante,+81-3-1234-5678,eu,2020-05-04,1
customer14@company.com,Mike,Boateng,5551234567,US,2020-05-04,0
customer735@gmail.com,Sarah,Smith,invalid-phone,europe,2020-05-05,0
customer572@company.com,Alex,Johnson,+81-3-1234-5678,europe,2020-05-05,0
customer121@yahoo.com,Chris,Williams,020 7946 0958,US,2020-05-05,0
customer276@gmail.com,Ama,Brown,5551234567,,2020-05-05,0
customer557@company.com,Kofi,Jones,invalid-phone,N/A,2020-05-05,0
customer452@company.com,Evans,Garcia,5551234567,apac,2020-05-05,0
customer389@company.com,Abena,Martínez,+81-3-1234-5678,us,2020-05-06,0
customer293@company.com,Kwame,Díaz,invalid-phone,AP,2020-05-06,1
customer573@gmail.com,Akosua,López,+44 20 7946 0958,united states,2020-05-06,0
customer597@gmail.com,Yaw,González,020 7946 0958,Europe,2020-05-06,1
customer445@yahoo.com,Maria,Wang,invalid-phone,Asia Pacific,2020-05-06,0
customer209@company.com,José,Kim,invalid-phone,us,2020-05-06,0
customer589@yahoo.com,André,Mensah,invalid-phone,EU,2020-05-07,0
customer713@company.com,Léa,Asante,+81-3-1234-5678,EMEA,2020-05-07,0
customer301@yahoo.com,François,Boateng,+44 20 7946 0958,USA,2020-05-07,0
customer222@gmail.com,Müller,Smith,+44 20 7946 0958,US,2020-05-07,0
customer733@yahoo.com,O'Brien,Johnson,020 7946 0958,EMEA,2020-05-07,0
customer2@company.com,John,Williams,+44 20 7946 0958,AP,2020-05-07,0
customer517@yahoo.com,Jane,Brown,invalid-phone,USA,2020-05-08,0
customer92@company.com,Mike,Jones,+1 (555) 123-4567,North America,2020-05-08,0
customer519@gmail.com,Sarah,Garcia,,,2020-05-08,0
customer427@yahoo.com,Alex,Martínez,invalid-phone,united states,2020-05-08,0
customer492@gmail.com,Chris,Díaz,+44 20 7946 0958,Europe,2020-05-08,0
customer234@gmail.com,Ama,López,+44 20 7946 0958,USA,2020-05-08,0
customer619@yahoo.com,Kofi,González,+1 (555) 123-4567,North America,2020-05-09,0
customer160@yahoo.com,Evans,Wang,+44 20 7946 0958,APAC,2020-05-09,0
customer720@gmail.com,Abena,Kim,+44 20 7946 0958,europe,2020-05-09,0
customer751@yahoo.com,Kwame,Mensah,,EU,2020-05-09,0
customer330@gmail.com,Akosua,Asante,invalid-phone,us,2020-05-09,0
customer332@company.com,Yaw,Boateng,+81-3-1234-5678,USA,2020-05-09,0
customer49@yahoo.com,Maria,Smith,+81-3-1234-5678,united states,2020-05-10,1
customer522@gmail.com,José,Johnson,+44 20 7946 0958,Asia Pacific,2020-05-10,0
customer667@yahoo.com,André,Williams,+1 (555) 123-4567,europe,2020-05-10,0
customer491@company.com,Léa,Brown,+1 (555) 123-4567,Europe,2020-05-10,0
customer581@company.com,François,Jones,5551234567,,2020-05-10,0
customer680@company.com,Müller,Garcia,5551234567,us,2020-05-10,0
customer271@yahoo.com,O'Brien,Martínez,+1 (555) 123-4567,united states,2020-05-11,0
customer579@gmail.com,John,Díaz,invalid-phone,europe,2020-05-11,0
customer251@company.com,Jane,López,,North America,2020-05-11,0
customer559@yahoo.com,Mike,González,,eu,2020-05-11,0
customer695@company.com,Sarah,Wang,555.123.4567,AP,2020-05-11,0
customer698@company.com,Alex,Kim,5551234567,Europe,2020-05-11,0
customer89@company.com,Chris,Mensah,+81-3-1234-5678,Asia,2020-05-12,0
customer445@yahoo.com,Ama,Asante,020 7946 0958,EMEA,2020-05-12,1
customer331@yahoo.com,Kofi,Boateng,+1 (555) 123-4567,US,2020-05-12,0
customer138@gmail.com,Evans,Smith,555.123.4567,US,2020-05-12,1
customer356@company.com,Abena,Johnson,,Europe,2020-05-12,1
customer600@gmail.com,Kwame,Williams,,apac,2020-05-12,0
customer273@gmail.com,Akosua,Brown,,,2020-05-13,0
customer18@gmail.com,Yaw,Jones,5551234567,Asia,2020-05-13,0
customer310@yahoo.com,Maria,Garcia,+1 (555) 123-4567,N/A,2020-05-13,0
customer153@gmail.com,José,Martínez,+44 20 7946 0958,US,2020-05-13,0
customer389@company.com,André,Díaz,,North America,2020-05-13,0
customer259@yahoo.com,Léa,López,+81-3-1234-5678,Europe,2020-05-13,0
customer619@yahoo.com,François,González,5551234567,Asia,2020-05-14,0
customer796@yahoo.com,Müller,Wang,,US,2020-05-14,1
customer570@gmail.com,O'Brien,Kim,+81-3-1234-5678,EU,2020-05-14,0
customer124@yahoo.com,John,Mensah,invalid-phone,North America,2020-05-14,0
customer353@company.com,Jane,Asante,555.123.4567,EU,2020-05-14,0
customer272@company.com,Mike,Boateng,+44 20 7946 0958,eu,2020-05-14,1
customer618@gmail.com,Sarah,Smith,invalid-phone,AP,2020-05-15,0
customer244@yahoo.com,Alex,Johnson,+1 (555) 123-4567,Asia Pacific,2020-05-15,0
customer449@company.com,Chris,Williams,+44 20 7946 0958,AP,2020-05-15,0
customer246@gmail.com,Ama,Brown,,Asia Pacific,2020-05-15,0
customer519@gmail.com,Kofi,Jones,,APAC,2020-05-15,0
customer140@company.com,Evans,Garcia,5551234567,apac,2020-05-15,1
customer361@yahoo.com,Abena,Martínez,+81-3-1234-5678,eu,2020-05-16,0
customer7@yahoo.com,Kwame,Díaz,020 7946 0958,us,2020-05-16,0
customer477@gmail.com,Akosua,López,+44 20 7946 0958,N/A,2020-05-16,1
customer351@gmail.com,Yaw,González,invalid-phone,apac,2020-05-16,0
customer494@company.com,Maria,Wang,555.123.4567,EU,2020-05-16,0
customer605@company.com,José,Kim,,Asia Pacific,2020-05-16,1
customer426@gmail.com,André,Mensah,555.123.4567,Europe,2020-05-17,0
customer38@company.com,Léa,Asante,020 7946 0958,Asia,2020-05-17,0
customer592@yahoo.com,François,Boateng,020 7946 0958,EU,2020-05-17,0
customer186@gmail.com,Müller,Smith,+1 (555) 123-4567,eu,2020-05-17,0
customer595@yahoo.com,O'Brien,Johnson,5551234567,eu,2020-05-17,0
customer599@company.com,John,Williams,+44 20 7946 0958,united states,2020-05-17,0
customer753@gmail.com,Jane,Brown,,Europe,2020-05-18,0
customer92@company.com,Mike,Jones,+81-3-1234-5678,North America,2020-05-18,1
customer85@yahoo.com,Sarah,Garcia,invalid-phone,EU,2020-05-18,0
customer43@yahoo.com,Alex,Martínez,,us,2020-05-18,1
customer136@yahoo.com,Chris,Díaz,+81-3-1234-5678,europe,2020-05-18,0
customer420@gmail.com,Ama,López,+1 (555) 123-4567,,2020-05-18,0
customer73@yahoo.com,Kofi,González,+81-3-1234-5678,eu,2020-05-19,0
customer547@yahoo.com,Evans,Wang,invalid-phone,USA,2020-05-19,0
customer612@gmail.com,Abena,Kim,+44 20 7946 0958,EU,2020-05-19,0
customer511@yahoo.com,Kwame,Mensah,+1 (555) 123-4567,USA,2020-05-19,1
customer155@company.com,Akosua,Asante,+81-3-1234-5678,,2020-05-19,0
customer254@company.com,Yaw,Boateng,020 7946 0958,Europe,2020-05-19,0
customer170@company.com,Maria,Smith,+1 (555) 123-4567,Asia Pacific,2020-05-20,0
customer727@yahoo.com,José,Johnson,+1 (555) 123-4567,EMEA,2020-05-20,0
customer169@yahoo.com,André,Williams,555.123.4567,Asia,2020-05-20,0
customer763@yahoo.com,Léa,Brown,,,2020-05-20,0
customer321@gmail.com,François,Jones,+44 20 7946 0958,EU,2020-05-20,0
customer566@company.com,Müller,Garcia,+81-3-1234-5678,AP,2020-05-20,0
customer455@company.com,O'Brien,Martínez,+1 (555) 123-4567,N/A,2020-05-21,0
customer602@company.com,John,Díaz,5551234567,EU,2020-05-21,0
customer789@gmail.com,Jane,López,+81-3-1234-5678,Asia Pacific,2020-05-21,0
customer612@gmail.com,Mike,González,5551234567,USA,2020-05-21,1
customer154@yahoo.com,Sarah,Wang,020 7946 0958,USA,2020-05-21,0
customer348@gmail.com,Alex,Kim,invalid-phone,US,2020-05-21,0
customer450@gmail.com,Chris,Mensah,invalid-phone,eu,2020-05-22,0
customer652@yahoo.com,Ama,Asante,+81-3-1234-5678,EMEA,2020-05-22,0
customer172@yahoo.com,Kofi,Boateng,invalid-phone,,2020-05-22,1
customer9@gmail.com,Evans,Smith,,us,2020-05-22,0
customer739@yahoo.com,Abena,Johnson,555.123.4567,Asia,2020-05-22,0
customer264@gmail.com,Kwame,Williams,+81-3-1234-5678,us,2020-05-22,0
customer437@company.com,Akosua,Brown,+81-3-1234-5678,EMEA,2020-05-23,0
customer759@gmail.com,Yaw,Jones,555.123.4567,EMEA,2020-05-23,0
customer246@gmail.com,Maria,Garcia,,eu,2020-05-23,0
customer666@gmail.com,José,Martínez,+81-3-1234-5678,europe,2020-05-23,0
customer545@company.com,André,Díaz,020 7946 0958,N/A,2020-05-23,0
customer498@gmail.com,Léa,López,020 7946 0958,AP,2020-05-23,0
customer128@company.com,François,González,555.123.4567,Asia,2020-05-24,1
customer671@company.com,Müller,Wang,+81-3-1234-5678,Europe,2020-05-24,0
customer600@gmail.com,O'Brien,Kim,555.123.4567,AP,2020-05-24,0
customer604@yahoo.com,John,Mensah,invalid-phone,Asia Pacific,2020-05-24,0
customer326@company.com,Jane,Asante,invalid-phone,us,2020-05-24,1
customer752@company.com,Mike,Boateng,+81-3-1234-5678,,2020-05-24,0
customer403@yahoo.com,Sarah,Smith,555.123.4567,US,2020-05-25,1
customer628@yahoo.com,Alex,Johnson,+44 20 7946 0958,AP,2020-05-25,0
customer605@company.com,Chris,Williams,020 7946 0958,EMEA,2020-05-25,0
customer674@company.com,Ama,Brown,+44 20 7946 0958,Europe,2020-05-25,0
customer610@yahoo.com,Kofi,Jones,020 7946 0958,europe,2020-05-25,0
customer624@gmail.com,Evans,Garcia,invalid-phone,APAC,2020-05-25,0
customer358@yahoo.com,Abena,Martínez,invalid-phone,North America,2020-05-26,0
customer602@company.com,Kwame,Díaz,5551234567,us,2020-05-26,0
customer717@gmail.com,Akosua,López,+81-3-1234-5678,united states,2020-05-26,0
customer16@yahoo.com,Yaw,González,+81-3-1234-5678,eu,2020-05-26,0
customer273@gmail.com,Maria,Wang,555.123.4567,,2020-05-26,0
customer684@gmail.com,José,Kim,+44 20 7946 0958,EU,2020-05-26,0
customer115@yahoo.com,André,Mensah,555.123.4567,apac,2020-05-27,0
customer692@company.com,Léa,Asante,invalid-phone,AP,2020-05-27,0
customer90@gmail.com,François,Boateng,+81-3-1234-5678,europe,2020-05-27,0
customer81@gmail.com,Müller,Smith,+44 20 7946 0958,APAC,2020-05-27,1
customer323@company.com,O'Brien,Johnson,5551234567,Europe,2020-05-27,0
customer113@company.com,John,Williams,5551234567,united states,2020-05-27,0
customer768@gmail.com,Jane,Brown,+1 (555) 123-4567,EMEA,2020-05-28,0
customer57@gmail.com,Mike,Jones,+1 (555) 123-4567,N/A,2020-05-28,1
customer153@gmail.com,Sarah,Garcia,,EU,2020-05-28,0
customer403@yahoo.com,Alex,Martínez,020 7946 0958,us,2020-05-28,0
customer627@gmail.com,Chris,Díaz,+1 (555) 123-4567,USA,2020-05-28,1
customer265@yahoo.com,Ama,López,555.123.4567,EMEA,2020-05-28,0
customer314@company.com,Kofi,González,020 7946 0958,North America,2020-05-29,0
customer714@gmail.com,Evans,Wang,555.123.4567,apac,2020-05-29,0
customer40@yahoo.com,Abena,Kim,invalid-phone,,2020-05-29,0
customer104@company.com,Kwame,Mensah,+1 (555) 123-4567,apac,2020-05-29,0
customer192@gmail.com,Akosua,Asante,+44 20 7946 0958,US,2020-05-29,0
customer400@yahoo.com,Yaw,Boateng,+81-3-1234-5678,USA,2020-05-29,0
customer277@yahoo.com,Maria,Smith,020 7946 0958,,2020-05-30,1
customer353@company.com,José,Johnson,555.123.4567,us,2020-05-30,0
customer748@yahoo.com,André,Williams,+44 20 7946 0958,europe,2020-05-30,0
customer732@gmail.com,Léa,Brown,+81-3-1234-5678,Asia Pacific,2020-05-30,0
customer579@gmail.com,François,Jones,+44 20 7946 0958,Europe,2020-05-30,0
customer708@gmail.com,Müller,Garcia,,AP,2020-05-30,0
customer255@gmail.com,O'Brien,Martínez,+1 (555) 123-4567,apac,2020-05-31,0
customer650@company.com,John,Díaz,,united states,2020-05-31,0
customer660@gmail.com,Jane,López,invalid-phone,eu,2020-05-31,0
customer98@company.com,Mike,González,,apac,2020-05-31,0
customer587@company.com,Sarah,Wang,+81-3-1234-5678,USA,2020-05-31,0
customer281@company.com,Alex,Kim,+44 20 7946 0958,US,2020-05-31,0
customer402@gmail.com,Chris,Mensah,invalid-phone,Europe,2020-06-01,0
customer108@gmail.com,Ama,Asante,+81-3-1234-5678,us,2020-06-01,0
customer699@gmail.com,Kofi,Boateng,+1 (555) 123-4567,EMEA,2020-06-01,1
customer198@gmail.com,Evans,Smith,+1 (555) 123-4567,APAC,2020-06-01,0
customer302@company.com,Abena,Johnson,+44 20 7946 0958,Europe,2020-06-01,0
customer326@company.com,Kwame,Williams,,EMEA,2020-06-01,0
customer153@gmail.com,Akosua,Brown,,united states,2020-06-02,0
customer551@company.com,Yaw,Jones,5551234567,united states,2020-06-02,0
customer644@company.com,Maria,Garcia,+81-3-1234-5678,Asia Pacific,2020-06-02,1
customer404@company.com,José,Martínez,,USA,2020-06-02,0
customer461@company.com,André,Díaz,5551234567,N/A,2020-06-02,0
customer131@company.com,Léa,López,+44 20 7946 0958,eu,2020-06-02,0
customer790@yahoo.com,François,González,invalid-phone,apac,2020-06-03,0
customer83@company.com,Müller,Wang,020 7946 0958,,2020-06-03,0
customer398@company.com,O'Brien,Kim,+81-3-1234-5678,,2020-06-03,0
customer753@gmail.com,John,Mensah,,eu,2020-06-03,0
customer627@gmail.com,Jane,Asante,5551234567,us,2020-06-03,0
customer108@gmail.com,Mike,Boateng,+81-3-1234-5678,,2020-06-03,0
customer220@yahoo.com,Sarah,Smith,+44 20 7946 0958,,2020-06-04,0
customer552@gmail.com,Alex,Johnson,,europe,2020-06-04,1
customer367@yahoo.com,Chris,Williams,+1 (555) 123-4567,AP,2020-06-04,0
customer146@company.com,Ama,Brown,+44 20 7946 0958,europe,2020-06-04,0
customer111@gmail.com,Kofi,Jones,,EMEA,2020-06-04,0
customer614@company.com,Evans,Garcia,invalid-phone,Asia,2020-06-04,1
customer557@company.com,Abena,Martínez,+1 (555) 123-4567,North America,2020-06-05,1
customer493@yahoo.com,Kwame,Díaz,+81-3-1234-5678,Asia,2020-06-05,0
customer504@gmail.com,Akosua,López,+81-3-1234-5678,AP,2020-06-05,0
customer474@gmail.com,Yaw,González,555.123.4567,Asia Pacific,2020-06-05,0
customer270@gmail.com,Maria,Wang,,eu,2020-06-05,0
customer420@gmail.com,José,Kim,invalid-phone,EMEA,2020-06-05,0
customer706@yahoo.com,André,Mensah,invalid-phone,united states,2020-06-06,0
customer366@gmail.com,Léa,Asante,invalid-phone,APAC,2020-06-06,0
customer279@gmail.com,François,Boateng,020 7946 0958,USA,2020-06-06,0
customer282@gmail.com,Müller,Smith,020 7946 0958,Europe,2020-06-06,0
customer39@gmail.com,O'Brien,Johnson,020 7946 0958,N/A,2020-06-06,1
customer188@company.com,John,Williams,+44 20 7946 0958,united states,2020-06-06,0
customer163@yahoo.com,Jane,Brown,555.123.4567,eu,2020-06-07,0
customer535@yahoo.com,Mike,Jones,+1 (555) 123-4567,us,2020-06-07,0
customer535@yahoo.com,Sarah,Garcia,+81-3-1234-5678,us,2020-06-07,0
customer3@gmail.com,Alex,Martínez,,US,2020-06-07,0
customer289@yahoo.com,Chris,Díaz,+44 20 7946 0958,europe,2020-06-07,0
customer432@gmail.com,Ama,López,+81-3-1234-5678,united states,2020-06-07,1
customer470@company.com,Kofi,González,invalid-phone,AP,2020-06-08,0
customer180@gmail.com,Evans,Wang,555.123.4567,eu,2020-06-08,0
customer247@yahoo.com,Abena,Kim,5551234567,US,2020-06-08,0
customer627@gmail.com,Kwame,Mensah,+1 (555) 123-4567,Asia Pacific,2020-06-08,0
customer278@company.com,Akosua,Asante,+81-3-1234-5678,Asia Pacific,2020-06-08,0
customer580@yahoo.com,Yaw,Boateng,555.123.4567,Asia,2020-06-08,0
customer253@yahoo.com,Maria,Smith,+44 20 7946 0958,united states,2020-06-09,0
customer180@gmail.com,José,Johnson,invalid-phone,us,2020-06-09,0
customer680@company.com,André,Williams,555.123.4567,N/A,2020-06-09,0
customer508@yahoo.com,Léa,Brown,+81-3-1234-5678,,2020-06-09,0
customer760@yahoo.com,François,Jones,+81-3-1234-5678,USA,2020-06-09,0
customer699@gmail.com,Müller,Garcia,5551234567,AP,2020-06-09,0
customer565@yahoo.com,O'Brien,Martínez,555.123.4567,united states,2020-06-10,0
customer325@yahoo.com,John,Díaz,020 7946 0958,,2020-06-10,0
customer356@company.com,Jane,López,+44 20 7946 0958,US,2020-06-10,1
customer649@yahoo.com,Mike,González,5551234567,Europe,2020-06-10,0
customer679@yahoo.com,Sarah,Wang,555.123.4567,apac,2020-06-10,0
customer390@gmail.com,Alex,Kim,,europe,2020-06-10,1
customer614@company.com,Chris,Mensah,+81-3-1234-5678,APAC,2020-06-11,0
customer84@gmail.com,Ama,Asante,,AP,2020-06-11,0
customer316@yahoo.com,Kofi,Boateng,020 7946 0958,europe,2020-06-11,0
customer211@yahoo.com,Evans,Smith,,united states,2020-06-11,0
customer514@yahoo.com,Abena,Johnson,5551234567,EMEA,2020-06-11,0
customer383@company.com,Kwame,Williams,+44 20 7946 0958,Asia Pacific,2020-06-11,0
customer690@gmail.com,Akosua,Brown,020 7946 0958,,2020-06-12,0
customer341@company.com,Yaw,Jones,+44 20 7946 0958,apac,2020-06-12,0
customer37@yahoo.com,Maria,Garcia,555.123.4567,eu,2020-06-12,1
customer510@gmail.com,José,Martínez,+44 20 7946 0958,EU,2020-06-12,0
customer419@company.com,André,Díaz,+1 (555) 123-4567,united states,2020-06-12,1
customer750@gmail.com,Léa,López,020 7946 0958,apac,2020-06-12,0
customer168@gmail.com,François,González,+44 20 7946 0958,us,2020-06-13,0
customer342@gmail.com,Müller,Wang,+1 (555) 123-4567,N/A,2020-06-13,0
customer305@company.com,O'Brien,Kim,+81-3-1234-5678,US,2020-06-13,0
customer541@yahoo.com,John,Mensah,5551234567,USA,2020-06-13,0
customer701@company.com,Jane,Asante,555.123.4567,EU,2020-06-13,0
customer536@company.com,Mike,Boateng,,APAC,2020-06-13,0
customer111@gmail.com,Sarah,Smith,+1 (555) 123-4567,EU,2020-06-14,1
customer410@company.com,Alex,Johnson,5551234567,apac,2020-06-14,0
customer205@yahoo.com,Chris,Williams,+44 20 7946 0958,united states,2020-06-14,0
customer184@yahoo.com,Ama,Brown,+1 (555) 123-4567,us,2020-06-14,0
customer381@gmail.com,Kofi,Jones,020 7946 0958,Asia Pacific,2020-06-14,0
customer495@gmail.com,Evans,Garcia,,europe,2020-06-14,0
customer378@gmail.com,Abena,Martínez,+44 20 7946 0958,Europe,2020-06-15,0
customer46@yahoo.com,Kwame,Díaz,020 7946 0958,europe,2020-06-15,0
customer739@yahoo.com,Akosua,López,invalid-phone,US,2020-06-15,1
customer550@yahoo.com,Yaw,González,,eu,2020-06-15,0
test0@test.shopstream.com,Test,Account,,US,2023-01-01,0
test1@test.shopstream.com,Test,Account,,US,2023-01-01,0
test2@test.shopstream.com,Test,Account,,US,2023-01-01,0
test3@test.shopstream.com,Test,Account,,US,2023-01-01,0
test4@test.shopstream.com,Test,Account,,US,2023-01-01,0
test5@test.shopstream.com,Test,Account,,US,2023-01-01,0
test6@test.shopstream.com,Test,Account,,US,2023-01-01,0
test7@test.shopstream.com,Test,Account,,US,2023-01-01,0
test8@test.shopstream.com,Test,Account,,US,2023-01-01,0
test9@test.shopstream.com,Test,Account,,US,2023-01-01,0
test10@test.shopstream.com,Test,Account,,US,2023-01-01,0
test11@test.shopstream.com,Test,Account,,US,2023-01-01,0
test12@test.shopstream.com,Test,Account,,US,2023-01-01,0
test13@test.shopstream.com,Test,Account,,US,2023-01-01,0
test14@test.shopstream.com,Test,Account,,US,2023-01-01,0
test15@test.shopstream.com,Test,Account,,US,2023-01-01,0
test16@test.shopstream.com,Test,Account,,US,2023-01-01,0
test17@test.shopstream.com,Test,Account,,US,2023-01-01,0
test18@test.shopstream.com,Test,Account,,US,2023-01-01,0
test19@test.shopstream.com,Test,Account,,US,2023-01-01,0
